2021 FIBRS Reporting Agencies,Unnamed: 1,Unnamed: 2,2021 Annual Crime Data by Group,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,2021 Violent Crime Offenses by Quarter,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,2021 Property Crime Offenses by Quarter,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,2021 Other Crime Offenses by Quarter,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,2022 FIBRS Reporting Agencies,2022 Annual Crime Data by Group,2022 Violent Crime Offenses by Quarter,2022 Property Crime Offenses by Quarter,2022 Other Crime Offenses by Quarter,2023 FIBRS Reporting Agencies,Unnamed: 3,2023 Annual Crime Data by Group,Unnamed: 9,2023 Violent Crime Offenses by Quarter,Unnamed: 33,2023 Property Crime Offenses by Quarter,Unnamed: 93,2023 Other Crime Offenses by Quarter,Unnamed: 231
,St. Augustine Police Department,"15,346",,364.9,439,2860.7,407,2652.2,,0,0,0,0,0.0,3,2,0,2,7,45.6,1,4,1,1,7,45.6,15,7,12,8,42,273.7,,21,19,13,62,404.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4,3,5,10,22,143.4,8,16,4,14,42,273.7,0,0,0,0,0,0.0,3,1,0,2,6,39.1,0,0,0,0,0,0.0,64,70,90,62,286,1863.7,4,5,4,8,21,136.8,,0,0,0,0,0.0,0,1,0,0,1,6.5,17,9,17,39,82,534.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2,0,2,13.0,31,32,31,36,130,847.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,9,15,9,10,43,280.2,3,5,7,5,20,130.3,0,1,0,1,2,13.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,1,2,13.0,22,36,28,22,108,703.8,0,0,0,0,0,0.0,5,1,6,1,13,84.7,0,2,2,0,4,26.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,St. Johns,56,0,9,0,,,,,,,,,,
,St. Johns County Sheriff's Office,"274,659",,63.4,740,269.4,"1,152",419.4,,0,0,0,0,0.0,3,3,5,5,16,5.8,1,0,3,2,6,2.2,54,35,31,32,152,55.3,,26,26,17,113,41.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,81,55,25,13,174,63.4,28,12,4,3,47,17.1,4,1,6,1,12,4.4,5,1,2,2,10,3.6,0,0,0,0,0,0.0,133,120,94,24,371,135.1,9,1,3,0,13,4.7,,0,0,0,0,0.0,3,0,0,0,3,1.1,62,54,68,76,260,94.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3,4,2,4,13,4.7,180,112,116,47,455,165.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,78,28,3,3,112,40.8,7,1,1,0,9,3.3,2,1,3,0,6,2.2,0,0,0,0,0,0.0,1,1,0,0,2,0.7,2,0,0,0,2,0.7,114,91,49,8,262,95.4,0,0,0,0,0,0.0,11,1,2,2,16,5.8,1,0,0,2,3,1.1,2,0,0,0,2,0.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,1,2,3,7,2.5,St. Johns,174,0,44,0,,,,,,,,,,
,Walton County Sheriff's Office,"73,599",,167.1,218,296.2,"1,069",1452.5,,0,0,0,0,0.0,11,12,10,5,38,51.6,2,5,1,0,8,10.9,17,13,23,24,77,104.6,,4,7,4,27,36.7,0,0,0,0,0,0.0,0,0,0,1,1,1.4,33,32,21,26,112,152.2,0,2,0,0,2,2.7,3,4,0,0,7,9.5,8,4,4,2,18,24.5,1,0,0,0,1,1.4,7,9,14,8,38,51.6,6,4,0,2,12,16.3,,0,0,0,0,0.0,0,0,0,0,0,0.0,122,141,111,103,477,648.1,1,4,3,2,10,13.6,12,6,7,9,34,46.2,4,0,2,2,8,10.9,78,108,74,71,331,449.7,0,0,1,0,1,1.4,0,0,0,0,0,0.0,8,8,7,6,29,39.4,7,2,2,2,13,17.7,0,0,0,0,0,0.0,30,0,1,0,31,42.1,8,3,3,1,15,20.4,0,0,2,0,2,2.7,17,23,27,14,81,110.1,0,0,0,0,0,0.0,7,8,8,7,30,40.8,0,0,0,1,1,1.4,0,0,1,0,1,1.4,1,0,0,0,1,1.4,0,0,0,0,0,0.0,0,3,1,0,4,5.4,Walton,123,0,12,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, 2022 Population Estimate,,,,Property Crime,,Other Crime,,,,,,,,Forcible Sex Offenses,,,,,,Robbery,,,,,,Aggravated Assault,,,,,,,,,,,,Larceny - Pocket Picking,,,,,,Larceny - Purse Snatching,,,,,,Larceny - Shoplifting,,,,,,Larceny - From Motor Vehicle,,,,,,Larceny - Motor Vehicle Parts,,,,,,Larceny - From Building,,,,,,Larceny - Coin-Operated Machine,,,,,,Larceny - All Other,,,,,,Motor Vehicle Theft,,,,,,,,,,,,Arson,,,,,,Simple Assault,,,,,,Stalking,,,,,,Intimidation,,,,,,Kidnapping/Abduction,,,,,,Drug Offenses,,,,,,Bribery,,,,,,Embezzlement,,,,,,Fraud,,,,,,Counterfeiting/Forgery,,,,,,Extortion/Blackmail,,,,,,Prostitutition,,,,,,Non-Forcible Sex Offenses,,,,,,Stolen Property Offenses,,,,,,Destruction/Damage/Vandalism,,,,,,Gambling Offenses,,,,,,Weapons Offenses,,,,,,Identity Theft,,,,,,Hacking/Computer Invasion,,,,,,Human Trafficking - Commercial Sex Acts,,,,,,Human Trafficking - Involuntary Servitude,,,,,,Animal Cruelty,,,,,,,,,,,,Violent Crime,,Murder and Non-Negligent Manslaughter,,Burglary,,Negligent Manslaughter,
,Agency Name,,,,Annual Rate,Year to Date,Annual Rate,Year to Date,,,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,,,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,,,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,Annual Rate,2023 Q1,2023 Q2,2023 Q3,2023 Q4,Year to Date,,,,,,County,Quarters Reported,Year to Date,Annual Rate,2023 Q1,Annual Rate,2023 Q1,Annual Rate,2023 Q1,Annual Rate
,Alachua County Sheriff's Office,"124,408",,,192.9,477,773.2,"1,154",,,0,--,--,0,0.0,8,13,--,--,21,34.0,10,5,--,--,15,24.3,41,42,--,--,83,,,27,--,--,58,94.0,0,0,--,--,0,0.0,0,0,--,--,0,0.0,17,17,--,--,34,55.1,28,34,--,--,62,100.5,10,8,--,--,18,29.2,6,13,--,--,19,30.8,0,0,--,--,0,0.0,122,97,--,--,219,355.0,33,34,--,--,67,,,0,--,--,0,0.0,1,4,--,--,5,8.1,190,237,--,--,427,692.1,10,10,--,--,20,32.4,6,4,--,--,10,16.2,3,11,--,--,14,22.7,159,163,--,--,322,521.9,0,0,--,--,0,0.0,1,0,--,--,1,1.6,23,27,--,--,50,81.0,10,7,--,--,17,27.6,1,2,--,--,3,4.9,0,0,--,--,0,0.0,2,0,--,--,2,3.2,5,1,--,--,6,9.7,115,87,--,--,202,327.4,0,0,--,--,0,0.0,23,17,--,--,40,64.8,18,15,--,--,33,53.5,1,0,--,--,1,1.6,0,0,--,--,0,0.0,0,0,--,--,0,0.0,0,1,--,--,1,,,,,,Alachua,2,119,"1,870.6",0,134.5,31,108.6,0,1.6
,Gainesville Police Department,"145,879",,,782.4,"2,323","3,211.2","2,140",,,1,--,--,6,8.3,49,30,--,--,79,109.2,43,30,--,--,73,100.9,190,218,--,--,408,,,145,--,--,236,326.2,2,2,--,--,4,5.5,0,0,--,--,0,0.0,248,278,--,--,526,727.1,185,279,--,--,464,641.4,63,72,--,--,135,186.6,31,32,--,--,63,87.1,0,0,--,--,0,0.0,331,327,--,--,658,909.6,97,140,--,--,237,,,0,--,--,0,0.0,2,3,--,--,5,6.9,364,424,--,--,788,"1,089.3",0,0,--,--,0,0.0,55,49,--,--,104,143.8,16,19,--,--,35,48.4,179,208,--,--,387,535.0,0,0,--,--,0,0.0,2,1,--,--,3,4.1,122,120,--,--,242,334.5,19,16,--,--,35,48.4,2,5,--,--,7,9.7,1,1,--,--,2,2.8,2,2,--,--,4,5.5,2,1,--,--,3,4.1,183,197,--,--,380,525.3,0,0,--,--,0,0.0,46,46,--,--,92,127.2,27,19,--,--,46,63.6,0,0,--,--,0,0.0,1,1,--,--,2,2.8,0,0,--,--,0,0.0,3,2,--,--,5,,,,,,Alachua,2,566,"2,958.3",5,564.0,91,327.6,0,6.9
,University of Florida Police Department,0,,,--,161,--,89,,,0,--,--,0,--,0,4,--,--,4,--,1,0,--,--,1,--,2,0,--,--,2,,,5,--,--,9,--,0,0,--,--,0,--,0,0,--,--,0,--,1,1,--,--,2,--,6,3,--,--,9,--,4,1,--,--,5,--,8,6,--,--,14,--,0,0,--,--,0,--,60,59,--,--,119,--,0,3,--,--,3,,,0,--,--,0,--,0,0,--,--,0,--,10,4,--,--,14,--,4,3,--,--,7,--,1,0,--,--,1,--,0,2,--,--,2,--,16,13,--,--,29,--,0,0,--,--,0,--,0,0,--,--,0,--,4,3,--,--,7,--,2,4,--,--,6,--,1,0,--,--,1,--,0,0,--,--,0,--,0,0,--,--,0,--,0,1,--,--,1,--,8,12,--,--,20,--,0,0,--,--,0,--,0,0,--,--,0,--,0,1,--,--,1,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,,,,,,Alachua,2,7,--,0,--,4,--,0,--
,Baker County Sheriff's Office,"27,881",,,180.8,35,253.1,119,,,0,--,--,0,0.0,0,0,--,--,0,0.0,0,0,--,--,0,0.0,14,11,--,--,25,,,2,--,--,2,14.5,0,0,--,--,0,0.0,0,0,--,--,0,0.0,2,2,--,--,4,28.9,2,3,--,--,5,36.2,1,1,--,--,2,14.5,1,0,--,--,1,7.2,0,0,--,--,0,0.0,11,5,--,--,16,115.7,3,2,--,--,5,,,0,--,--,0,0.0,0,0,--,--,0,0.0,26,24,--,--,50,361.6,0,0,--,--,0,0.0,10,2,--,--,12,86.8,3,0,--,--,3,21.7,27,12,--,--,39,282.1,0,0,--,--,0,0.0,0,0,--,--,0,0.0,0,0,--,--,0,0.0,1,0,--,--,1,7.2,0,0,--,--,0,0.0,0,0,--,--,0,0.0,0,0,--,--,0,0.0,0,0,--,--,0,0.0,8,0,--,--,8,57.9,0,0,--,--,0,0.0,3,3,--,--,6,43.4,0,0,--,--,0,0.0,0,0,--,--,0,0.0,0,0,--,--,0,0.0,0,0,--,--,0,0.0,0,0,--,--,0,,,,,,Baker,2,25,860.7,0,180.8,0,36.2,0,0.0
,Palm Bay Police Department,"126,748",,,351.6,800,"1,272.8","2,480",,,1,--,--,2,3.2,28,28,--,--,56,89.1,9,13,--,--,22,35.0,66,75,--,--,141,,,53,--,--,93,148.0,1,0,--,--,1,1.6,1,0,--,--,1,1.6,61,68,--,--,129,205.2,73,115,--,--,188,299.1,17,18,--,--,35,55.7,31,27,--,--,58,92.3,1,0,--,--,1,1.6,95,109,--,--,204,324.6,47,43,--,--,90,,,2,--,--,3,4.8,0,4,--,--,4,6.4,504,542,--,--,"1,046","1,664.2",12,16,--,--,28,44.5,40,43,--,--,83,132.1,3,8,--,--,11,17.5,370,449,--,--,819,"1,303.0",0,0,--,--,0,0.0,6,3,--,--,9,14.3,92,100,--,--,192,305.5,5,6,--,--,11,17.5,2,3,--,--,5,8.0,0,0,--,--,0,0.0,36,20,--,--,56,89.1,6,12,--,--,18,28.6,34,26,--,--,60,95.5,0,0,--,--,0,0.0,27,47,--,--,74,117.7,31,22,--,--,53,84.3,2,3,--,--,5,8.0,1,2,--,--,3,4.8,0,0,--,--,0,0.0,0,0,--,--,0,,,,,,Brevard,2,221,"3,945.7",1,224.3,40,143.2,1,0.0
,Coral Springs Police Department,"134,816",,,114.3,381,"1,146.1",523,,,--,--,--,0,0.0,4,--,--,--,4,12.0,3,--,--,--,3,9.0,31,--,--,--,31,,,--,--,--,42,126.3,0,--,--,--,0,0.0,2,--,--,--,2,6.0,140,--,--,--,140,421.2,51,--,--,--,51,153.4,38,--,--,--,38,114.3,0,--,--,--,0,0.0,0,--,--,--,0,0.0,92,--,--,--,92,276.8,16,--,--,--,16,,,--,--,--,0,0.0,0,--,--,--,0,0.0,216,--,--,--,216,649.8,0,--,--,--,0,0.0,2,--,--,--,2,6.0,4,--,--,--,4,12.0,104,--,--,--,104,312.9,0,--,--,--,0,0.0,0,--,--,--,0,0.0,52,--,--,--,52,156.4,0,--,--,--,0,0.0,9,--,--,--,9,27.1,0,--,--,--,0,0.0,3,--,--,--,3,9.0,5,--,--,--,5,15.0,74,--,--,--,74,222.6,0,--,--,--,0,0.0,24,--,--,--,24,72.2,29,--,--,--,29,87.2,0,--,--,--,0,0.0,0,--,--,--,0,0.0,0,--,--,--,0,0.0,1,--,--,--,1,,,,,,Broward,1,38,"1,573.3",0,93.3,42,48.1,0,3.0
,Charlotte County Sheriff's Office,"176,812",,,114.1,627,715.1,"1,798",,,0,--,--,1,1.1,5,2,--,--,7,8.0,1,0,--,--,1,1.1,48,43,--,--,91,,,37,--,--,62,70.7,0,0,--,--,0,0.0,1,0,--,--,1,1.1,71,65,--,--,136,155.1,29,40,--,--,69,78.7,15,19,--,--,34,38.8,33,18,--,--,51,58.2,1,0,--,--,1,1.1,108,108,--,--,216,246.4,31,26,--,--,57,,,0,--,--,0,0.0,3,1,--,--,4,4.6,227,262,--,--,489,557.7,0,1,--,--,1,1.1,1,11,--,--,12,13.7,0,1,--,--,1,1.1,434,425,--,--,859,979.7,0,0,--,--,0,0.0,5,5,--,--,10,11.4,106,106,--,--,212,241.8,11,9,--,--,20,22.8,0,1,--,--,1,1.1,5,0,--,--,5,5.7,5,2,--,--,7,8.0,6,1,--,--,7,8.0,52,53,--,--,105,119.8,0,0,--,--,0,0.0,23,16,--,--,39,44.5,10,15,--,--,25,28.5,1,0,--,--,1,1.1,0,0,--,--,0,0.0,0,0,--,--,0,0.0,0,0,--,--,0,,,,,,Charlotte,2,100,"2,050.7",1,103.8,25,65.0,0,0.0
,Collier County Sheriff's Office,"355,517",,,177.0,"1,316",746.5,"3,154",,,4,--,--,5,2.8,19,15,--,--,34,19.3,11,16,--,--,27,15.3,122,124,--,--,246,,,60,--,--,117,66.4,1,3,--,--,4,2.3,0,0,--,--,0,0.0,106,130,--,--,236,133.9,91,64,--,--,155,87.9,70,39,--,--,109,61.8,99,100,--,--,199,112.9,0,0,--,--,0,0.0,184,160,--,--,344,195.1,91,61,--,--,152,,,0,--,--,0,0.0,3,3,--,--,6,3.4,656,626,--,--,"1,282",727.2,27,36,--,--,63,35.7,11,15,--,--,26,14.7,7,6,--,--,13,7.4,479,456,--,--,935,530.4,0,0,--,--,0,0.0,8,6,--,--,14,7.9,187,195,--,--,382,216.7,50,41,--,--,91,51.6,3,4,--,--,7,4.0,1,7,--,--,8,4.5,8,1,--,--,9,5.1,1,7,--,--,8,4.5,30,40,--,--,70,39.7,0,0,--,--,0,0.0,46,40,--,--,86,48.8,70,61,--,--,131,74.3,2,4,--,--,6,3.4,1,0,--,--,1,0.6,0,0,--,--,0,0.0,8,8,--,--,16,,,,,,Collier,2,312,"1,789.0",1,139.5,57,86.2,0,9.1
,Marco Island Police Department,"16,112",,,75.1,41,513.2,55,,,0,--,--,0,0.0,1,0,--,--,1,12.5,0,0,--,--,0,0.0,2,3,--,--,5,,,1,--,--,1,12.5,2,0,--,--,2,25.0,0,0,--,--,0,0.0,3,2,--,--,5,62.6,1,3,--,--,4,50.1,0,0,--,--,0,0.0,3,1,--,--,4,50.1,0,0,--,--,0,0.0,10,8,--,--,18,225.3,4,3,--,--,7,,,0,--,--,0,0.0,0,0,--,--,0,0.0,12,5,--,--,17,212.8,2,2,--,--,4,50.1,2,0,--,--,2,25.0,0,0,--,--,0,0.0,3,4,--,--,7,87.6,0,0,--,--,0,0.0,0,0,--,--,0,0.0,1,2,--,--,3,37.5,1,1,--,--,2,25.0,1,0,--,--,1,12.5,0,0,--,--,0,0.0,0,1,--,--,1,12.5,0,0,--,--,0,0.0,10,5,--,--,15,187.7,0,0,--,--,0,0.0,0,2,--,--,2,25.0,0,0,--,--,0,0.0,0,0,--,--,0,0.0,0,0,--,--,0,0.0,0,0,--,--,0,0.0,0,1,--,--,1,,,,,,Collier,2,6,688.4,0,62.6,0,87.6,0,12.5
,Desoto County Sheriff's Office,"27,140",,,505.3,233,"1,731.3",619,,,0,--,--,0,0.0,7,6,--,--,13,96.6,0,6,--,--,6,44.6,21,28,--,--,49,,,17,--,--,39,289.8,0,0,--,--,0,0.0,0,0,--,--,0,0.0,30,19,--,--,49,364.1,18,15,--,--,33,245.2,6,14,--,--,20,148.6,2,0,--,--,2,14.9,0,0,--,--,0,0.0,48,33,--,--,81,601.9,3,6,--,--,9,,,0,--,--,0,0.0,0,0,--,--,0,0.0,99,113,--,--,212,"1,575.2",5,1,--,--,6,44.6,7,4,--,--,11,81.7,1,3,--,--,4,29.7,103,120,--,--,223,"1,656.9",0,0,--,--,0,0.0,1,0,--,--,1,7.4,31,28,--,--,59,438.4,8,4,--,--,12,89.2,0,3,--,--,3,22.3,0,1,--,--,1,7.4,1,1,--,--,2,14.9,1,0,--,--,1,7.4,25,27,--,--,52,386.4,0,0,--,--,0,0.0,9,9,--,--,18,133.7,7,5,--,--,12,89.2,0,0,--,--,0,0.0,0,0,--,--,0,0.0,0,0,--,--,0,0.0,1,1,--,--,2,,,,,,DeSoto,2,68,"4,599.3",0,364.1,22,66.9,0,14.9
,Atlantic Beach Police Department,"13,500",,,253.9,95,"1,419.1",182,,,0,--,--,0,0.0,1,3,--,--,4,59.8,1,0,--,--,1,14.9,6,6,--,--,12,,,2,--,--,8,119.5,0,0,--,--,0,0.0,0,0,--,--,0,0.0,9,10,--,--,19,283.8,10,6,--,--,16,239.0,1,0,--,--,1,14.9,1,2,--,--,3,44.8,0,0,--,--,0,0.0,16,25,--,--,41,612.4,4,3,--,--,7,,,0,--,--,0,0.0,0,1,--,--,1,14.9,13,20,--,--,33,492.9,0,0,--,--,0,0.0,1,0,--,--,1,14.9,0,1,--,--,1,14.9,51,26,--,--,77,"1,150.2",0,0,--,--,0,0.0,0,0,--,--,0,0.0,9,13,--,--,22,328.6,3,4,--,--,7,104.6,1,0,--,--,1,14.9,0,0,--,--,0,0.0,0,0,--,--,0,0.0,1,0,--,--,1,14.9,10,16,--,--,26,388.4,0,0,--,--,0,0.0,1,3,--,--,4,59.8,5,2,--,--,7,104.6,0,0,--,--,0,0.0,0,1,--,--,1,14.9,0,0,--,--,0,0.0,0,0,--,--,0,,,,,,Duval,2,17,"2,718.6",0,179.3,6,104.6,0,0.0
,Duval County School Police Department,0,,,--,77,--,"1,001",,,0,--,--,0,--,7,6,--,--,13,--,3,1,--,--,4,--,36,28,--,--,64,,,14,--,--,21,--,0,1,--,--,1,--,0,1,--,--,1,--,0,0,--,--,0,--,0,1,--,--,1,--,1,1,--,--,2,--,16,6,--,--,22,--,0,0,--,--,0,--,17,11,--,--,28,--,0,1,--,--,1,,,0,--,--,0,--,0,0,--,--,0,--,341,170,--,--,511,--,0,1,--,--,1,--,171,113,--,--,284,--,0,0,--,--,0,--,73,29,--,--,102,--,0,0,--,--,0,--,1,2,--,--,3,--,1,0,--,--,1,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,--,2,2,--,--,4,--,0,1,--,--,1,--,25,40,--,--,65,--,0,0,--,--,0,--,13,16,--,--,29,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,,,,,,Duval,2,81,--,0,--,7,--,0,--
,Jacksonville Aviation Authority PD,0,,,--,30,--,49,,,0,--,--,0,--,0,0,--,--,0,--,0,1,--,--,1,--,0,1,--,--,1,,,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,--,0,1,--,--,1,--,2,1,--,--,3,--,0,0,--,--,0,--,1,1,--,--,2,--,0,0,--,--,0,--,6,3,--,--,9,--,6,9,--,--,15,,,0,--,--,0,--,0,0,--,--,0,--,3,8,--,--,11,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,--,3,10,--,--,13,--,0,0,--,--,0,--,0,1,--,--,1,--,8,10,--,--,18,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,--,1,2,--,--,3,--,0,0,--,--,0,--,2,1,--,--,3,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,0,,,,,,Duval,2,2,--,0,--,0,--,0,--
